timestamp,Building A,Building B,Building C,Building G,Building R,Building YG,
2018-08-09T09:00:00,NULL,100.5882504,NULL,32.23937947,139.0430748,0.007188654,
2018-08-09T10:00:00,NULL,80.92964704,NULL,19.68649973,95.12256402,0.005090932,
2018-08-09T11:00:00,NULL,76.1102521,NULL,27.18072956,86.0276108,0.004892071,
2018-08-09T12:00:00,NULL,98.32886487,NULL,30.80325877,115.772478,0.006782482,
2018-08-09T13:00:00,NULL,94.74396914,NULL,48.85797496,128.0741025,0.007105817,
2018-08-09T14:00:00,NULL,98.20119463,NULL,54.92326816,136.6742225,0.006991691,
2018-08-09T15:00:00,NULL,98.75528563,NULL,57.72690567,158.9440598,0.007404147,
2018-08-09T16:00:00,NULL,77.91755046,NULL,41.34332861,139.2489884,0.007306363,
2018-08-09T17:00:00,NULL,82.02650117,NULL,23.42048971,118.505342,0.007410018,
2018-08-09T18:00:00,NULL,37.29079887,NULL,10.13815458,49.62199638,0.005197306,
2018-08-09T19:00:00,NULL,30.88519078,NULL,6.646710612,23.38012744,0.005009782,
2018-08-09T20:00:00,NULL,47.09515938,NULL,5.485252848,19.90502743,0.007038967,
2018-08-09T21:00:00,NULL,48.95711686,NULL,4.889853306,4.57755901,0.007429305,
2018-08-09T22:00:00,NULL,23.91251086,NULL,4.803856991,4.530091607,0.007261208,
2018-08-09T23:00:00,NULL,22.06234541,NULL,4.685778176,5.098259135,0.007401965,
2018-08-10T00:00:00,NULL,13.37370753,NULL,3.262190387,3.395437388,0.00291795,
2018-08-10T01:00:00,NULL,11.17526666,NULL,3.5015028,3.227747121,0.002219906,
2018-08-10T02:00:00,NULL,20.85028041,NULL,3.926832591,4.359638142,0.006459718,
2018-08-10T03:00:00,NULL,21.72409576,NULL,4.606195464,4.453821193,0.007138758,
2018-08-10T04:00:00,NULL,21.07948136,NULL,4.034482806,4.430134425,0.00600085,
2018-08-10T05:00:00,NULL,19.56497846,NULL,4.576634934,4.422971561,0.006185669,
2018-08-10T06:00:00,NULL,19.54824695,NULL,4.775829623,4.72274617,0.006332991,
